route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,wheelchair_accessible,bikes_allowed
78-10534,2020-COMBNXT-Saturday-04,42844760-2020-COMBNXT-Saturday-04,Richardson Loop,1,780083,1,1
79-10534,2020-COMBNXT-Saturday-04,42844761-2020-COMBNXT-Saturday-04,Tuggeranong,0,790079,1,1
79-10534,2020-COMBNXT-Saturday-04,42844762-2020-COMBNXT-Saturday-04,Calwell,1,790042,1,1
80-10534,2020-COMBNXT-Saturday-04,42844763-2020-COMBNXT-Saturday-04,Tuggeranong,0,800192,1,1
80-10534,2020-COMBNXT-Saturday-04,42844764-2020-COMBNXT-Saturday-04,Tuggeranong,0,800192,1,1
80-10534,2020-COMBNXT-Saturday-04,42844765-2020-COMBNXT-Saturday-04,Lanyon,1,800191,1,1
81-10534,2020-COMBNXT-Saturday-04,42844766-2020-COMBNXT-Saturday-04,Tuggeranong,1,810070,1,1
62-10534,2020-COMBNXT-Saturday-04,42844767-2020-COMBNXT-Saturday-04,Torrens Loop,1,620084,1,1
65-10534,2020-COMBNXT-Saturday-04,42844768-2020-COMBNXT-Saturday-04,Woden,0,650118,1,1
65-10534,2020-COMBNXT-Saturday-04,42844769-2020-COMBNXT-Saturday-04,Weston Creek,1,650117,1,1
63-10534,2020-COMBNXT-Saturday-04,42844770-2020-COMBNXT-Saturday-04,Woden,0,630125,1,1
66-10534,2020-COMBNXT-Saturday-04,42844771-2020-COMBNXT-Saturday-04,Cooleman Court,1,660214,1,1
60-10534,2020-COMBNXT-Saturday-04,42844772-2020-COMBNXT-Saturday-04,Mawson Loop,0,600101,1,1
70-10534,2020-COMBNXT-Saturday-04,42844773-2020-COMBNXT-Saturday-04,Woden,0,700042,1,1
64-10534,2020-COMBNXT-Saturday-04,42844774-2020-COMBNXT-Saturday-04,Woden,0,640105,1,1
60-10534,2020-COMBNXT-Saturday-04,42844775-2020-COMBNXT-Saturday-04,Mawson Loop,0,600101,1,1
45-10534,2020-COMBNXT-Saturday-04,42844776-2020-COMBNXT-Saturday-04,Belconnen,0,450134,1,1
44-10534,2020-COMBNXT-Saturday-04,42844777-2020-COMBNXT-Saturday-04,Kippax,1,440145,1,1
41-10534,2020-COMBNXT-Saturday-04,42844778-2020-COMBNXT-Saturday-04,Belconnen,0,410121,1,1
45-10534,2020-COMBNXT-Saturday-04,42844779-2020-COMBNXT-Saturday-04,Kippax,1,450115,1,1
24-10534,2020-COMBNXT-Saturday-04,42844780-2020-COMBNXT-Saturday-04,Gungahlin Place,1,240145,1,1
31-10534,2020-COMBNXT-Saturday-04,42844781-2020-COMBNXT-Saturday-04,City,0,310249,1,1
23-10534,2020-COMBNXT-Saturday-04,42844782-2020-COMBNXT-Saturday-04,Belconnen,1,230131,1,1
31-10534,2020-COMBNXT-Saturday-04,42844783-2020-COMBNXT-Saturday-04,City,0,310249,1,1
31-10534,2020-COMBNXT-Saturday-04,42844784-2020-COMBNXT-Saturday-04,City,0,310249,1,1
32-10534,2020-COMBNXT-Saturday-04,42844785-2020-COMBNXT-Saturday-04,City,0,320048,1,1
31-10534,2020-COMBNXT-Saturday-04,42844786-2020-COMBNXT-Saturday-04,Belconnen,1,310250,1,1
31-10534,2020-COMBNXT-Saturday-04,42844787-2020-COMBNXT-Saturday-04,Belconnen,1,310250,1,1
51-10534,2020-COMBNXT-Saturday-04,42844788-2020-COMBNXT-Saturday-04,Dickson,1,510231,1,1
53-10534,2020-COMBNXT-Saturday-04,42844789-2020-COMBNXT-Saturday-04,National Museum,1,530259,1,1
59-10534,2020-COMBNXT-Saturday-04,42844790-2020-COMBNXT-Saturday-04,Woden,0,590152,1,1
57-10534,2020-COMBNXT-Saturday-04,42844791-2020-COMBNXT-Saturday-04,City,0,570318,1,1
50-10534,2020-COMBNXT-Saturday-04,42844792-2020-COMBNXT-Saturday-04,City,0,500145,1,1
53-10534,2020-COMBNXT-Saturday-04,42844793-2020-COMBNXT-Saturday-04,Dickson,0,530258,1,1
54-10534,2020-COMBNXT-Saturday-04,42844794-2020-COMBNXT-Saturday-04,Majura Park Loop,1,540202,1,1
59-10534,2020-COMBNXT-Saturday-04,42844795-2020-COMBNXT-Saturday-04,Woden,0,590152,1,1
77-10534,2020-COMBNXT-Saturday-04,42844796-2020-COMBNXT-Saturday-04,Tuggeranong,1,770095,1,1
60-10534,2020-COMBNXT-Saturday-04,42844797-2020-COMBNXT-Saturday-04,Mawson Loop,0,600101,1,1
42-10534,2020-COMBNXT-Saturday-04,42844798-2020-COMBNXT-Saturday-04,Fraser,1,420076,1,1
42-10534,2020-COMBNXT-Saturday-04,42844799-2020-COMBNXT-Saturday-04,Belconnen,0,420101,1,1
28-10534,2020-COMBNXT-Saturday-04,42844800-2020-COMBNXT-Saturday-04,Casey,1,280069,1,1
28-10534,2020-COMBNXT-Saturday-04,42844801-2020-COMBNXT-Saturday-04,Casey,1,280069,1,1
25-10534,2020-COMBNXT-Saturday-04,42844802-2020-COMBNXT-Saturday-04,Taylor Loop,1,250149,1,1
28-10534,2020-COMBNXT-Saturday-04,42844803-2020-COMBNXT-Saturday-04,Gungahlin Place,0,280092,1,1
28-10534,2020-COMBNXT-Saturday-04,42844804-2020-COMBNXT-Saturday-04,Gungahlin Place,0,280092,1,1
51-10534,2020-COMBNXT-Saturday-04,42844805-2020-COMBNXT-Saturday-04,City,0,510288,1,1
23-10534,2020-COMBNXT-Saturday-04,42844806-2020-COMBNXT-Saturday-04,Belconnen,1,230131,1,1
19-10534,2020-COMBNXT-Saturday-04,42844807-2020-COMBNXT-Saturday-04,Bonner Loop,1,190126,1,1
19-10534,2020-COMBNXT-Saturday-04,42844808-2020-COMBNXT-Saturday-04,Bonner Loop,1,190126,1,1
73-10534,2020-COMBNXT-Saturday-04,42844809-2020-COMBNXT-Saturday-04,Woden,0,730081,1,1
50-10534,2020-COMBNXT-Saturday-04,42844810-2020-COMBNXT-Saturday-04,City,0,500145,1,1
59-10534,2020-COMBNXT-Saturday-04,42844811-2020-COMBNXT-Saturday-04,Woden,0,590152,1,1
72-10534,2020-COMBNXT-Saturday-04,42844812-2020-COMBNXT-Saturday-04,Tuggeranong,1,720062,1,1
76-10534,2020-COMBNXT-Saturday-04,42844813-2020-COMBNXT-Saturday-04,Tuggeranong,1,760089,1,1
902-10534,2020-COMBNXT-Saturday-04,42844814-2020-COMBNXT-Saturday-04,AMC Loop,1,9020083,1,1
65-10534,2020-COMBNXT-Saturday-04,42844815-2020-COMBNXT-Saturday-04,Weston Creek,1,650117,1,1
66-10534,2020-COMBNXT-Saturday-04,42844816-2020-COMBNXT-Saturday-04,Woden,0,660222,1,1
64-10534,2020-COMBNXT-Saturday-04,42844817-2020-COMBNXT-Saturday-04,Woden,0,640105,1,1
32-10534,2020-COMBNXT-Saturday-04,42844818-2020-COMBNXT-Saturday-04,Belconnen,1,320047,1,1
63-10534,2020-COMBNXT-Saturday-04,42844819-2020-COMBNXT-Saturday-04,Cooleman Court,1,630124,1,1
32-10534,2020-COMBNXT-Saturday-04,42844820-2020-COMBNXT-Saturday-04,City,0,320048,1,1
59-10534,2020-COMBNXT-Saturday-04,42844821-2020-COMBNXT-Saturday-04,City West,1,590149,1,1
59-10534,2020-COMBNXT-Saturday-04,42844822-2020-COMBNXT-Saturday-04,Woden,0,590152,1,1
56-10534,2020-COMBNXT-Saturday-04,42844823-2020-COMBNXT-Saturday-04,Fyshwick,1,560242,1,1
56-10534,2020-COMBNXT-Saturday-04,42844824-2020-COMBNXT-Saturday-04,City,0,560228,1,1
53-10534,2020-COMBNXT-Saturday-04,42844825-2020-COMBNXT-Saturday-04,City,1,530261,1,1
59-10534,2020-COMBNXT-Saturday-04,42844826-2020-COMBNXT-Saturday-04,City West,1,590149,1,1
56-10534,2020-COMBNXT-Saturday-04,42844827-2020-COMBNXT-Saturday-04,Fyshwick,1,560242,1,1
56-10534,2020-COMBNXT-Saturday-04,42844828-2020-COMBNXT-Saturday-04,City,0,560228,1,1
51-10534,2020-COMBNXT-Saturday-04,42844829-2020-COMBNXT-Saturday-04,Dickson,1,510231,1,1
55-10534,2020-COMBNXT-Saturday-04,42844830-2020-COMBNXT-Saturday-04,Duntroon Loop,1,550150,1,1
58-10534,2020-COMBNXT-Saturday-04,42844831-2020-COMBNXT-Saturday-04,Woden,1,580245,1,1
57-10534,2020-COMBNXT-Saturday-04,42844832-2020-COMBNXT-Saturday-04,City,0,570318,1,1
72-10534,2020-COMBNXT-Saturday-04,42844833-2020-COMBNXT-Saturday-04,Tuggeranong,1,720062,1,1
77-10534,2020-COMBNXT-Saturday-04,42844834-2020-COMBNXT-Saturday-04,Woden,0,770054,1,1
78-10534,2020-COMBNXT-Saturday-04,42844835-2020-COMBNXT-Saturday-04,Richardson Loop,1,780083,1,1
79-10534,2020-COMBNXT-Saturday-04,42844836-2020-COMBNXT-Saturday-04,Tuggeranong,0,790079,1,1
79-10534,2020-COMBNXT-Saturday-04,42844837-2020-COMBNXT-Saturday-04,Calwell,1,790042,1,1
81-10534,2020-COMBNXT-Saturday-04,42844838-2020-COMBNXT-Saturday-04,Tuggeranong,0,810123,1,1
62-10534,2020-COMBNXT-Saturday-04,42844839-2020-COMBNXT-Saturday-04,Torrens Loop,1,620084,1,1
63-10534,2020-COMBNXT-Saturday-04,42844840-2020-COMBNXT-Saturday-04,Woden,0,630125,1,1
65-10534,2020-COMBNXT-Saturday-04,42844841-2020-COMBNXT-Saturday-04,Woden,0,650118,1,1
70-10534,2020-COMBNXT-Saturday-04,42844842-2020-COMBNXT-Saturday-04,Tuggeranong,1,700092,1,1
71-10534,2020-COMBNXT-Saturday-04,42844843-2020-COMBNXT-Saturday-04,Woden,0,710118,1,1
63-10534,2020-COMBNXT-Saturday-04,42844844-2020-COMBNXT-Saturday-04,Woden,0,630125,1,1
63-10534,2020-COMBNXT-Saturday-04,42844845-2020-COMBNXT-Saturday-04,Cooleman Court,1,630124,1,1
61-10534,2020-COMBNXT-Saturday-04,42844846-2020-COMBNXT-Saturday-04,Mawson Loop,1,610148,1,1
64-10534,2020-COMBNXT-Saturday-04,42844847-2020-COMBNXT-Saturday-04,Weston Creek,1,640103,1,1
64-10534,2020-COMBNXT-Saturday-04,42844848-2020-COMBNXT-Saturday-04,Weston Creek,1,640103,1,1
72-10534,2020-COMBNXT-Saturday-04,42844849-2020-COMBNXT-Saturday-04,Woden,0,720076,1,1
73-10534,2020-COMBNXT-Saturday-04,42844850-2020-COMBNXT-Saturday-04,Woden,0,730081,1,1
76-10534,2020-COMBNXT-Saturday-04,42844851-2020-COMBNXT-Saturday-04,Tuggeranong,1,760089,1,1
66-10534,2020-COMBNXT-Saturday-04,42844852-2020-COMBNXT-Saturday-04,Cooleman Court,1,660214,1,1
71-10534,2020-COMBNXT-Saturday-04,42844853-2020-COMBNXT-Saturday-04,Tuggeranong,1,710117,1,1
74-10534,2020-COMBNXT-Saturday-04,42844854-2020-COMBNXT-Saturday-04,Chisholm Loop,1,740076,1,1
74-10534,2020-COMBNXT-Saturday-04,42844855-2020-COMBNXT-Saturday-04,Chisholm Loop,1,740076,1,1
63-10534,2020-COMBNXT-Saturday-04,42844856-2020-COMBNXT-Saturday-04,Woden,0,630125,1,1
61-10534,2020-COMBNXT-Saturday-04,42844857-2020-COMBNXT-Saturday-04,Mawson Loop,1,610148,1,1
63-10534,2020-COMBNXT-Saturday-04,42844858-2020-COMBNXT-Saturday-04,Cooleman Court,1,630124,1,1
74-10534,2020-COMBNXT-Saturday-04,42844859-2020-COMBNXT-Saturday-04,Chisholm Loop,1,740076,1,1
74-10534,2020-COMBNXT-Saturday-04,42844860-2020-COMBNXT-Saturday-04,Chisholm Loop,1,740076,1,1
74-10534,2020-COMBNXT-Saturday-04,42844861-2020-COMBNXT-Saturday-04,Chisholm Loop,1,740076,1,1
77-10534,2020-COMBNXT-Saturday-04,42844862-2020-COMBNXT-Saturday-04,Woden,0,770054,1,1
62-10534,2020-COMBNXT-Saturday-04,42844863-2020-COMBNXT-Saturday-04,Torrens Loop,1,620084,1,1
65-10534,2020-COMBNXT-Saturday-04,42844864-2020-COMBNXT-Saturday-04,Woden,0,650118,1,1
64-10534,2020-COMBNXT-Saturday-04,42844865-2020-COMBNXT-Saturday-04,Weston Creek,1,640103,1,1
70-10534,2020-COMBNXT-Saturday-04,42844866-2020-COMBNXT-Saturday-04,Tuggeranong,1,700092,1,1
71-10534,2020-COMBNXT-Saturday-04,42844867-2020-COMBNXT-Saturday-04,Woden,0,710118,1,1
61-10534,2020-COMBNXT-Saturday-04,42844868-2020-COMBNXT-Saturday-04,Mawson Loop,1,610148,1,1
73-10534,2020-COMBNXT-Saturday-04,42844869-2020-COMBNXT-Saturday-04,Tuggeranong,1,730059,1,1
76-10534,2020-COMBNXT-Saturday-04,42844870-2020-COMBNXT-Saturday-04,Woden,0,760045,1,1
66-10534,2020-COMBNXT-Saturday-04,42844871-2020-COMBNXT-Saturday-04,Cooleman Court,1,660214,1,1
80-10534,2020-COMBNXT-Saturday-04,42844872-2020-COMBNXT-Saturday-04,Tuggeranong,0,800192,1,1
62-10534,2020-COMBNXT-Saturday-04,42844873-2020-COMBNXT-Saturday-04,Torrens Loop,1,620084,1,1
66-10534,2020-COMBNXT-Saturday-04,42844874-2020-COMBNXT-Saturday-04,Woden,0,660222,1,1
70-10534,2020-COMBNXT-Saturday-04,42844875-2020-COMBNXT-Saturday-04,Woden,0,700042,1,1
45-10534,2020-COMBNXT-Saturday-04,42844876-2020-COMBNXT-Saturday-04,Belconnen,0,450134,1,1
44-10534,2020-COMBNXT-Saturday-04,42844877-2020-COMBNXT-Saturday-04,Kippax,1,440145,1,1
45-10534,2020-COMBNXT-Saturday-04,42844878-2020-COMBNXT-Saturday-04,Kippax,1,450115,1,1
41-10534,2020-COMBNXT-Saturday-04,42844879-2020-COMBNXT-Saturday-04,Belconnen,0,410121,1,1
44-10534,2020-COMBNXT-Saturday-04,42844880-2020-COMBNXT-Saturday-04,Belconnen,0,440161,1,1
44-10534,2020-COMBNXT-Saturday-04,42844881-2020-COMBNXT-Saturday-04,Kippax,1,440145,1,1
56-10534,2020-COMBNXT-Saturday-04,42844882-2020-COMBNXT-Saturday-04,Narrabundah,1,560229,1,1
31-10534,2020-COMBNXT-Saturday-04,42844883-2020-COMBNXT-Saturday-04,City,0,310249,1,1
31-10534,2020-COMBNXT-Saturday-04,42844884-2020-COMBNXT-Saturday-04,Belconnen,1,310250,1,1
51-10534,2020-COMBNXT-Saturday-04,42844885-2020-COMBNXT-Saturday-04,City,0,510288,1,1
56-10534,2020-COMBNXT-Saturday-04,42844886-2020-COMBNXT-Saturday-04,City,0,560230,1,1
32-10534,2020-COMBNXT-Saturday-04,42844887-2020-COMBNXT-Saturday-04,City,0,320048,1,1
32-10534,2020-COMBNXT-Saturday-04,42844888-2020-COMBNXT-Saturday-04,Belconnen,1,320047,1,1
54-10534,2020-COMBNXT-Saturday-04,42844889-2020-COMBNXT-Saturday-04,Majura Park Loop,1,540202,1,1
76-10534,2020-COMBNXT-Saturday-04,42844890-2020-COMBNXT-Saturday-04,Woden,0,760045,1,1
57-10534,2020-COMBNXT-Saturday-04,42844891-2020-COMBNXT-Saturday-04,Woden,1,570255,1,1
81-10534,2020-COMBNXT-Saturday-04,42844892-2020-COMBNXT-Saturday-04,Tuggeranong,0,810123,1,1
53-10534,2020-COMBNXT-Saturday-04,42844893-2020-COMBNXT-Saturday-04,Dickson,0,530258,1,1
77-10534,2020-COMBNXT-Saturday-04,42844894-2020-COMBNXT-Saturday-04,Tuggeranong,1,770095,1,1
81-10534,2020-COMBNXT-Saturday-04,42844895-2020-COMBNXT-Saturday-04,Tuggeranong,1,810070,1,1
66-10534,2020-COMBNXT-Saturday-04,42844896-2020-COMBNXT-Saturday-04,Woden,0,660222,1,1
66-10534,2020-COMBNXT-Saturday-04,42844897-2020-COMBNXT-Saturday-04,Woden,0,660222,1,1
63-10534,2020-COMBNXT-Saturday-04,42844898-2020-COMBNXT-Saturday-04,Cooleman Court,1,630124,1,1
32-10534,2020-COMBNXT-Saturday-04,42844899-2020-COMBNXT-Saturday-04,Belconnen,1,320047,1,1
32-10534,2020-COMBNXT-Saturday-04,42844900-2020-COMBNXT-Saturday-04,City,0,320048,1,1
59-10534,2020-COMBNXT-Saturday-04,42844901-2020-COMBNXT-Saturday-04,City West,1,590149,1,1
59-10534,2020-COMBNXT-Saturday-04,42844902-2020-COMBNXT-Saturday-04,Woden,0,590152,1,1
56-10534,2020-COMBNXT-Saturday-04,42844903-2020-COMBNXT-Saturday-04,Fyshwick,1,560242,1,1
56-10534,2020-COMBNXT-Saturday-04,42844904-2020-COMBNXT-Saturday-04,City,0,560228,1,1
40-10534,2020-COMBNXT-Saturday-04,42844905-2020-COMBNXT-Saturday-04,Belconnen,0,400191,1,1
44-10534,2020-COMBNXT-Saturday-04,42844906-2020-COMBNXT-Saturday-04,Kippax,1,440145,1,1
40-10534,2020-COMBNXT-Saturday-04,42844907-2020-COMBNXT-Saturday-04,Fraser,1,400175,1,1
40-10534,2020-COMBNXT-Saturday-04,42844908-2020-COMBNXT-Saturday-04,Belconnen,0,400191,1,1
41-10534,2020-COMBNXT-Saturday-04,42844909-2020-COMBNXT-Saturday-04,Fraser,1,410109,1,1
44-10534,2020-COMBNXT-Saturday-04,42844910-2020-COMBNXT-Saturday-04,Belconnen,0,440161,1,1
45-10534,2020-COMBNXT-Saturday-04,42844911-2020-COMBNXT-Saturday-04,Kippax,1,450115,1,1
45-10534,2020-COMBNXT-Saturday-04,42844912-2020-COMBNXT-Saturday-04,Belconnen,0,450134,1,1
42-10534,2020-COMBNXT-Saturday-04,42844913-2020-COMBNXT-Saturday-04,Belconnen,0,420101,1,1
40-10534,2020-COMBNXT-Saturday-04,42844914-2020-COMBNXT-Saturday-04,Fraser,1,400175,1,1
40-10534,2020-COMBNXT-Saturday-04,42844915-2020-COMBNXT-Saturday-04,Fraser,1,400175,1,1
41-10534,2020-COMBNXT-Saturday-04,42844916-2020-COMBNXT-Saturday-04,Belconnen,0,410121,1,1
40-10534,2020-COMBNXT-Saturday-04,42844917-2020-COMBNXT-Saturday-04,Belconnen,0,400191,1,1
44-10534,2020-COMBNXT-Saturday-04,42844918-2020-COMBNXT-Saturday-04,Kippax,1,440145,1,1
42-10534,2020-COMBNXT-Saturday-04,42844919-2020-COMBNXT-Saturday-04,Fraser,1,420076,1,1
18-10534,2020-COMBNXT-Saturday-04,42844920-2020-COMBNXT-Saturday-04,Dickson,1,180145,1,1
41-10534,2020-COMBNXT-Saturday-04,42844921-2020-COMBNXT-Saturday-04,Fraser,1,410109,1,1
44-10534,2020-COMBNXT-Saturday-04,42844922-2020-COMBNXT-Saturday-04,Belconnen,0,440161,1,1
18-10534,2020-COMBNXT-Saturday-04,42844923-2020-COMBNXT-Saturday-04,Gungahlin Place,0,180148,1,1
20-10534,2020-COMBNXT-Saturday-04,42844924-2020-COMBNXT-Saturday-04,Bonner Loop,0,200129,1,1
27-10534,2020-COMBNXT-Saturday-04,42844925-2020-COMBNXT-Saturday-04,Casey,1,270162,1,1
26-10534,2020-COMBNXT-Saturday-04,42844926-2020-COMBNXT-Saturday-04,Taylor Loop,0,260146,1,1
27-10534,2020-COMBNXT-Saturday-04,42844927-2020-COMBNXT-Saturday-04,Casey,1,270162,1,1
27-10534,2020-COMBNXT-Saturday-04,42844928-2020-COMBNXT-Saturday-04,Gungahlin Place,0,270179,1,1
22-10534,2020-COMBNXT-Saturday-04,42844929-2020-COMBNXT-Saturday-04,Franklin Loop,0,220052,1,1
30-10534,2020-COMBNXT-Saturday-04,42844930-2020-COMBNXT-Saturday-04,Belconnen,1,300269,1,1
27-10534,2020-COMBNXT-Saturday-04,42844931-2020-COMBNXT-Saturday-04,Gungahlin Place,0,270179,1,1
30-10534,2020-COMBNXT-Saturday-04,42844932-2020-COMBNXT-Saturday-04,Dickson,0,300226,1,1
23-10534,2020-COMBNXT-Saturday-04,42844933-2020-COMBNXT-Saturday-04,Gungahlin Place,0,230129,1,1
50-10534,2020-COMBNXT-Saturday-04,42844934-2020-COMBNXT-Saturday-04,City,0,500145,1,1
57-10534,2020-COMBNXT-Saturday-04,42844935-2020-COMBNXT-Saturday-04,Woden,1,570255,1,1
32-10534,2020-COMBNXT-Saturday-04,42844936-2020-COMBNXT-Saturday-04,Belconnen,1,320047,1,1
50-10534,2020-COMBNXT-Saturday-04,42844937-2020-COMBNXT-Saturday-04,Watson,1,500072,1,1
58-10534,2020-COMBNXT-Saturday-04,42844938-2020-COMBNXT-Saturday-04,City,0,580297,1,1
72-10534,2020-COMBNXT-Saturday-04,42844939-2020-COMBNXT-Saturday-04,Tuggeranong,1,720062,1,1
77-10534,2020-COMBNXT-Saturday-04,42844940-2020-COMBNXT-Saturday-04,Woden,0,770054,1,1
77-10534,2020-COMBNXT-Saturday-04,42844941-2020-COMBNXT-Saturday-04,Tuggeranong,1,770095,1,1
79-10534,2020-COMBNXT-Saturday-04,42844942-2020-COMBNXT-Saturday-04,Calwell,1,790042,1,1
78-10534,2020-COMBNXT-Saturday-04,42844943-2020-COMBNXT-Saturday-04,Richardson Loop,1,780083,1,1
79-10534,2020-COMBNXT-Saturday-04,42844944-2020-COMBNXT-Saturday-04,Tuggeranong,0,790079,1,1
79-10534,2020-COMBNXT-Saturday-04,42844945-2020-COMBNXT-Saturday-04,Tuggeranong,0,790079,1,1
79-10534,2020-COMBNXT-Saturday-04,42844946-2020-COMBNXT-Saturday-04,Calwell,1,790042,1,1
80-10534,2020-COMBNXT-Saturday-04,42844947-2020-COMBNXT-Saturday-04,Tuggeranong,0,800192,1,1
81-10534,2020-COMBNXT-Saturday-04,42844948-2020-COMBNXT-Saturday-04,Tuggeranong,1,810070,1,1
65-10534,2020-COMBNXT-Saturday-04,42844949-2020-COMBNXT-Saturday-04,Weston Creek,1,650117,1,1
65-10534,2020-COMBNXT-Saturday-04,42844950-2020-COMBNXT-Saturday-04,Weston Creek,1,650117,1,1
61-10534,2020-COMBNXT-Saturday-04,42844951-2020-COMBNXT-Saturday-04,Mawson Loop,1,610148,1,1
64-10534,2020-COMBNXT-Saturday-04,42844952-2020-COMBNXT-Saturday-04,Woden,0,640105,1,1
64-10534,2020-COMBNXT-Saturday-04,42844953-2020-COMBNXT-Saturday-04,Woden,0,640105,1,1
50-10534,2020-COMBNXT-Saturday-04,42844954-2020-COMBNXT-Saturday-04,Watson,1,500072,1,1
51-10534,2020-COMBNXT-Saturday-04,42844955-2020-COMBNXT-Saturday-04,Dickson,1,510231,1,1
53-10534,2020-COMBNXT-Saturday-04,42844956-2020-COMBNXT-Saturday-04,National Museum,1,530259,1,1
55-10534,2020-COMBNXT-Saturday-04,42844957-2020-COMBNXT-Saturday-04,Duntroon Loop,1,550150,1,1
72-10534,2020-COMBNXT-Saturday-04,42844958-2020-COMBNXT-Saturday-04,Tuggeranong,1,720062,1,1
58-10534,2020-COMBNXT-Saturday-04,42844959-2020-COMBNXT-Saturday-04,City,0,580297,1,1
57-10534,2020-COMBNXT-Saturday-04,42844960-2020-COMBNXT-Saturday-04,City,0,570318,1,1
76-10534,2020-COMBNXT-Saturday-04,42844961-2020-COMBNXT-Saturday-04,Woden,0,760045,1,1
58-10534,2020-COMBNXT-Saturday-04,42844962-2020-COMBNXT-Saturday-04,Woden,1,580245,1,1
73-10534,2020-COMBNXT-Saturday-04,42844963-2020-COMBNXT-Saturday-04,Woden,0,730081,1,1
73-10534,2020-COMBNXT-Saturday-04,42844964-2020-COMBNXT-Saturday-04,Woden,0,730081,1,1
76-10534,2020-COMBNXT-Saturday-04,42844965-2020-COMBNXT-Saturday-04,Woden,0,760045,1,1
76-10534,2020-COMBNXT-Saturday-04,42844966-2020-COMBNXT-Saturday-04,Tuggeranong,1,760089,1,1
76-10534,2020-COMBNXT-Saturday-04,42844967-2020-COMBNXT-Saturday-04,Tuggeranong,1,760089,1,1
62-10534,2020-COMBNXT-Saturday-04,42844968-2020-COMBNXT-Saturday-04,Torrens Loop,1,620084,1,1
65-10534,2020-COMBNXT-Saturday-04,42844969-2020-COMBNXT-Saturday-04,Weston Creek,1,650117,1,1
66-10534,2020-COMBNXT-Saturday-04,42844970-2020-COMBNXT-Saturday-04,Woden,0,660222,1,1
71-10534,2020-COMBNXT-Saturday-04,42844971-2020-COMBNXT-Saturday-04,Woden,0,710118,1,1
63-10534,2020-COMBNXT-Saturday-04,42844972-2020-COMBNXT-Saturday-04,Cooleman Court,1,630124,1,1
71-10534,2020-COMBNXT-Saturday-04,42844973-2020-COMBNXT-Saturday-04,Tuggeranong,1,710117,1,1
61-10534,2020-COMBNXT-Saturday-04,42844974-2020-COMBNXT-Saturday-04,Mawson Loop,1,610148,1,1
64-10534,2020-COMBNXT-Saturday-04,42844975-2020-COMBNXT-Saturday-04,Woden,0,640105,1,1
42-10534,2020-COMBNXT-Saturday-04,42844976-2020-COMBNXT-Saturday-04,Fraser,1,420076,1,1
41-10534,2020-COMBNXT-Saturday-04,42844977-2020-COMBNXT-Saturday-04,Fraser,1,410109,1,1
42-10534,2020-COMBNXT-Saturday-04,42844978-2020-COMBNXT-Saturday-04,Belconnen,0,420101,1,1
40-10534,2020-COMBNXT-Saturday-04,42844979-2020-COMBNXT-Saturday-04,Fraser,1,400175,1,1
40-10534,2020-COMBNXT-Saturday-04,42844980-2020-COMBNXT-Saturday-04,Belconnen,0,400191,1,1
40-10534,2020-COMBNXT-Saturday-04,42844981-2020-COMBNXT-Saturday-04,Belconnen,0,400191,1,1
40-10534,2020-COMBNXT-Saturday-04,42844982-2020-COMBNXT-Saturday-04,Fraser,1,400175,1,1
44-10534,2020-COMBNXT-Saturday-04,42844983-2020-COMBNXT-Saturday-04,Belconnen,0,440161,1,1
51-10534,2020-COMBNXT-Saturday-04,42844984-2020-COMBNXT-Saturday-04,Dickson,1,510231,1,1
53-10534,2020-COMBNXT-Saturday-04,42844985-2020-COMBNXT-Saturday-04,National Museum,1,530259,1,1
55-10534,2020-COMBNXT-Saturday-04,42844986-2020-COMBNXT-Saturday-04,Duntroon Loop,1,550150,1,1
58-10534,2020-COMBNXT-Saturday-04,42844987-2020-COMBNXT-Saturday-04,Woden,1,580245,1,1
57-10534,2020-COMBNXT-Saturday-04,42844988-2020-COMBNXT-Saturday-04,City,0,570318,1,1
72-10534,2020-COMBNXT-Saturday-04,42844989-2020-COMBNXT-Saturday-04,Woden,0,720076,1,1
78-10534,2020-COMBNXT-Saturday-04,42844990-2020-COMBNXT-Saturday-04,Richardson Loop,1,780083,1,1
78-10534,2020-COMBNXT-Saturday-04,42844991-2020-COMBNXT-Saturday-04,Richardson Loop,1,780083,1,1
78-10534,2020-COMBNXT-Saturday-04,42844992-2020-COMBNXT-Saturday-04,Richardson Loop,1,780083,1,1
78-10534,2020-COMBNXT-Saturday-04,42844993-2020-COMBNXT-Saturday-04,Richardson Loop,1,780083,1,1
80-10534,2020-COMBNXT-Saturday-04,42844994-2020-COMBNXT-Saturday-04,Tuggeranong,0,800192,1,1
65-10534,2020-COMBNXT-Saturday-04,42844995-2020-COMBNXT-Saturday-04,Weston Creek,1,650117,1,1
66-10534,2020-COMBNXT-Saturday-04,42844996-2020-COMBNXT-Saturday-04,Cooleman Court,1,660214,1,1
80-10534,2020-COMBNXT-Saturday-04,42844997-2020-COMBNXT-Saturday-04,Lanyon,1,800191,1,1
902-10534,2020-COMBNXT-Saturday-04,42844998-2020-COMBNXT-Saturday-04,AMC Loop,1,9020083,1,1
65-10534,2020-COMBNXT-Saturday-04,42844999-2020-COMBNXT-Saturday-04,Woden,0,650118,1,1
70-10534,2020-COMBNXT-Saturday-04,42845000-2020-COMBNXT-Saturday-04,Tuggeranong,1,700092,1,1
